,y,x,optimal_steps_count,converged,reached_horizon,steps_taken,discounted_rewards,extra_steps,t_min_over_t
run_2107,35.0,152.0,96.0,True,False,98.0,0.37346428045426916,2.0,0.9795918367346939
run_2108,35.0,153.0,97.0,True,False,97.0,0.37723664692350417,0.0,1.0
run_2109,35.0,154.0,98.0,True,False,100.0,0.3660323412732292,2.0,0.98
run_2110,35.0,155.0,99.0,True,False,101.0,0.3623720178604969,2.0,0.9801980198019802
run_2111,35.0,156.0,100.0,True,False,102.0,0.3587482976818919,2.0,0.9803921568627451
run_2112,35.0,157.0,101.0,False,True,1000.0,4.317124741065786e-05,899.0,0.101
run_2113,35.0,158.0,102.0,True,False,108.0,0.337754400898902,6.0,0.9444444444444444
run_2114,35.0,159.0,103.0,True,False,109.0,0.334376856889913,6.0,0.944954128440367
run_2115,35.0,160.0,104.0,True,False,108.0,0.337754400898902,4.0,0.9629629629629629
run_2116,35.0,161.0,105.0,True,False,107.0,0.34116606151404244,2.0,0.9813084112149533
run_2117,35.0,162.0,106.0,True,False,108.0,0.337754400898902,2.0,0.9814814814814815
run_2118,35.0,163.0,107.0,True,False,115.0,0.31480917318095203,8.0,0.9304347826086956
run_2119,35.0,164.0,108.0,True,False,110.0,0.33103308832101386,2.0,0.9818181818181818
run_2120,35.0,165.0,109.0,True,False,117.0,0.30854447063465107,8.0,0.9316239316239316
run_2121,35.0,166.0,110.0,True,False,116.0,0.3116610814491425,6.0,0.9482758620689655
run_2122,35.0,167.0,111.0,True,False,119.0,0.30240443566902153,8.0,0.9327731092436975
run_2123,35.0,168.0,112.0,True,False,116.0,0.3116610814491425,4.0,0.9655172413793104
run_2124,35.0,169.0,113.0,True,False,123.0,0.29048849430996376,10.0,0.9186991869918699
run_2125,35.0,170.0,114.0,True,False,122.0,0.2934227215252159,8.0,0.9344262295081968
run_2126,35.0,171.0,115.0,True,False,123.0,0.29048849430996376,8.0,0.9349593495934959
run_2127,35.0,172.0,116.0,True,False,158.0,0.2043434617462395,42.0,0.7341772151898734
run_2128,35.0,173.0,117.0,True,False,125.0,0.28470777327319546,8.0,0.936
run_2129,35.0,174.0,118.0,True,False,124.0,0.2875836093668641,6.0,0.9516129032258065
run_2130,35.0,175.0,119.0,True,False,127.0,0.27904208858505886,8.0,0.937007874015748
run_2131,35.0,176.0,120.0,True,False,128.0,0.2762516676992083,8.0,0.9375
run_2132,35.0,177.0,121.0,True,False,129.0,0.2734891510222162,8.0,0.937984496124031
run_2133,35.0,178.0,122.0,True,False,132.0,0.26536624974770534,10.0,0.9242424242424242
run_2134,35.0,179.0,123.0,True,False,133.0,0.2627125872502283,10.0,0.924812030075188
run_2135,35.0,180.0,124.0,True,False,134.0,0.26008546137772603,10.0,0.9253731343283582
run_2136,35.0,181.0,125.0,True,False,135.0,0.25748460676394874,10.0,0.9259259259259259
run_2137,35.0,182.0,126.0,True,False,134.0,0.26008546137772603,8.0,0.9402985074626866
run_2138,35.0,183.0,127.0,True,False,135.0,0.25748460676394874,8.0,0.9407407407407408
run_2139,35.0,184.0,128.0,True,False,138.0,0.2498370564584527,10.0,0.927536231884058
run_2140,36.0,75.0,20.0,False,True,1000.0,4.317124741065786e-05,980.0,0.02
run_2141,36.0,85.0,30.0,True,False,30.0,0.7397003733882802,0.0,1.0
run_2142,36.0,88.0,33.0,True,False,33.0,0.7177305325982749,0.0,1.0
run_2143,36.0,89.0,34.0,True,False,34.0,0.7105532272722921,0.0,1.0
run_2144,36.0,91.0,36.0,True,False,36.0,0.6964132180495735,0.0,1.0
run_2145,36.0,92.0,37.0,True,False,37.0,0.6894490858690777,0.0,1.0
run_2146,36.0,93.0,38.0,True,False,38.0,0.682554595010387,0.0,1.0
run_2147,36.0,94.0,39.0,True,False,39.0,0.6757290490602831,0.0,1.0
run_2148,36.0,95.0,40.0,True,False,40.0,0.6689717585696803,0.0,1.0
run_2149,36.0,96.0,41.0,True,False,41.0,0.6622820409839835,0.0,1.0
run_2150,36.0,97.0,42.0,True,False,42.0,0.6556592205741436,0.0,1.0
run_2151,36.0,98.0,43.0,True,False,43.0,0.6491026283684022,0.0,1.0
run_2152,36.0,99.0,44.0,True,False,44.0,0.6426116020847181,0.0,1.0
run_2153,36.0,100.0,45.0,True,False,45.0,0.6361854860638709,0.0,1.0
run_2154,36.0,101.0,46.0,True,False,46.0,0.6298236312032323,0.0,1.0
run_2155,36.0,102.0,47.0,True,False,47.0,0.6235253948912,0.0,1.0
run_2156,36.0,103.0,48.0,True,False,48.0,0.617290140942288,0.0,1.0
run_2157,36.0,104.0,49.0,True,False,49.0,0.611117239532865,0.0,1.0
run_2158,36.0,105.0,50.0,True,False,50.0,0.6050060671375364,0.0,1.0
run_2159,36.0,106.0,51.0,True,False,51.0,0.598956006466161,0.0,1.0
run_2160,36.0,107.0,52.0,True,False,52.0,0.5929664464014994,0.0,1.0
run_2161,36.0,108.0,53.0,True,False,53.0,0.5870367819374844,0.0,1.0
run_2162,36.0,109.0,54.0,True,False,54.0,0.5811664141181095,0.0,1.0
run_2163,36.0,110.0,55.0,True,False,55.0,0.5753547499769285,0.0,1.0
run_2164,36.0,111.0,56.0,True,False,56.0,0.5696012024771592,0.0,1.0
run_2165,36.0,112.0,57.0,True,False,57.0,0.5639051904523875,0.0,1.0
run_2166,36.0,113.0,58.0,True,False,58.0,0.5582661385478637,0.0,1.0
run_2167,36.0,114.0,59.0,True,False,59.0,0.5526834771623851,0.0,1.0
run_2168,36.0,115.0,60.0,True,False,60.0,0.5471566423907612,0.0,1.0
run_2169,36.0,116.0,61.0,True,False,61.0,0.5416850759668536,0.0,1.0
run_2170,36.0,117.0,62.0,True,False,62.0,0.536268225207185,0.0,1.0
run_2171,36.0,118.0,63.0,True,False,63.0,0.5309055429551132,0.0,1.0
run_2172,36.0,119.0,64.0,True,False,64.0,0.525596487525562,0.0,1.0
run_2173,36.0,120.0,65.0,True,False,65.0,0.5203405226503064,0.0,1.0
run_2174,36.0,121.0,66.0,True,False,66.0,0.5151371174238033,0.0,1.0
run_2175,36.0,122.0,67.0,True,False,67.0,0.5099857462495653,0.0,1.0
run_2176,36.0,123.0,68.0,True,False,68.0,0.5048858887870696,0.0,1.0
run_2177,36.0,124.0,69.0,True,False,69.0,0.4998370298991989,0.0,1.0
run_2178,36.0,125.0,70.0,True,False,70.0,0.49483865960020695,0.0,1.0
run_2179,36.0,126.0,71.0,True,False,71.0,0.4898902730042049,0.0,1.0
run_2180,36.0,127.0,72.0,True,False,72.0,0.48499137027416284,0.0,1.0
run_2181,36.0,128.0,73.0,True,False,73.0,0.4801414565714212,0.0,1.0
run_2182,36.0,129.0,74.0,True,False,76.0,0.46588077516979337,2.0,0.9736842105263158
run_2183,36.0,130.0,75.0,True,False,75.0,0.4705866415856499,0.0,1.0
run_2184,36.0,131.0,76.0,True,False,76.0,0.46588077516979337,0.0,1.0
run_2185,36.0,132.0,77.0,True,False,77.0,0.46122196741809546,0.0,1.0
run_2186,36.0,133.0,78.0,True,False,78.0,0.4566097477439145,0.0,1.0
run_2187,36.0,134.0,79.0,True,False,79.0,0.45204365026647536,0.0,1.0
run_2188,36.0,135.0,80.0,True,False,80.0,0.4475232137638106,0.0,1.0
run_2189,36.0,136.0,81.0,True,False,81.0,0.4430479816261725,0.0,1.0
run_2190,36.0,137.0,82.0,True,False,82.0,0.43861750180991077,0.0,1.0
run_2191,36.0,138.0,83.0,True,False,83.0,0.43423132679181164,0.0,1.0
run_2192,36.0,139.0,84.0,True,False,84.0,0.4298890135238935,0.0,1.0
run_2193,36.0,140.0,85.0,True,False,85.0,0.4255901233886546,0.0,1.0
run_2194,36.0,141.0,86.0,True,False,88.0,0.41294967113388814,2.0,0.9772727272727273
run_2195,36.0,142.0,87.0,True,False,87.0,0.41712087993322033,0.0,1.0
run_2196,36.0,143.0,88.0,True,False,88.0,0.41294967113388814,0.0,1.0
run_2197,36.0,144.0,89.0,True,False,89.0,0.40882017442254925,0.0,1.0
run_2198,36.0,145.0,90.0,True,False,90.0,0.4047319726783238,0.0,1.0
run_2199,36.0,146.0,91.0,True,False,95.0,0.38489607889348454,4.0,0.9578947368421052
run_2200,36.0,147.0,92.0,True,False,92.0,0.3966778064220251,0.0,1.0
run_2201,36.0,148.0,93.0,True,False,97.0,0.37723664692350417,4.0,0.9587628865979382
run_2202,36.0,149.0,94.0,True,False,98.0,0.37346428045426916,4.0,0.9591836734693877
run_2203,36.0,150.0,95.0,True,False,97.0,0.37723664692350417,2.0,0.979381443298969
run_2204,36.0,151.0,96.0,True,False,96.0,0.38104711810454966,0.0,1.0
run_2205,36.0,152.0,97.0,True,False,97.0,0.37723664692350417,0.0,1.0
run_2206,36.0,153.0,98.0,True,False,98.0,0.37346428045426916,0.0,1.0
run_2207,36.0,154.0,99.0,True,False,99.0,0.36972963764972644,0.0,1.0
run_2208,36.0,155.0,100.0,True,False,100.0,0.3660323412732292,0.0,1.0
run_2209,36.0,156.0,101.0,True,False,105.0,0.348093114492442,4.0,0.9619047619047619
run_2210,36.0,157.0,102.0,True,False,108.0,0.337754400898902,6.0,0.9444444444444444
run_2211,36.0,158.0,103.0,True,False,107.0,0.34116606151404244,4.0,0.9626168224299065
run_2212,36.0,159.0,104.0,True,False,104.0,0.35160920655802225,0.0,1.0
run_2213,36.0,160.0,105.0,True,False,109.0,0.334376856889913,4.0,0.963302752293578
run_2214,36.0,161.0,106.0,True,False,110.0,0.33103308832101386,4.0,0.9636363636363636
run_2215,36.0,162.0,107.0,True,False,113.0,0.3212010745647914,6.0,0.9469026548672567
run_2216,36.0,163.0,108.0,True,False,114.0,0.3179890638191435,6.0,0.9473684210526315
run_2217,36.0,164.0,109.0,True,False,115.0,0.31480917318095203,6.0,0.9478260869565217
run_2218,36.0,165.0,110.0,True,False,112.0,0.3244455298634257,2.0,0.9821428571428571
run_2219,36.0,166.0,111.0,True,False,117.0,0.30854447063465107,6.0,0.9487179487179487
run_2220,36.0,167.0,112.0,True,False,118.0,0.3054590259283046,6.0,0.9491525423728814
run_2221,36.0,168.0,113.0,True,False,119.0,0.30240443566902153,6.0,0.9495798319327731
run_2222,36.0,169.0,114.0,True,False,120.0,0.2993803913123313,6.0,0.95
run_2223,36.0,170.0,115.0,True,False,121.0,0.296386587399208,6.0,0.9504132231404959
run_2224,36.0,171.0,116.0,True,False,120.0,0.2993803913123313,4.0,0.9666666666666667
run_2225,36.0,172.0,117.0,True,False,123.0,0.29048849430996376,6.0,0.9512195121951219
run_2226,36.0,173.0,118.0,True,False,124.0,0.2875836093668641,6.0,0.9516129032258065
run_2227,36.0,174.0,119.0,True,False,125.0,0.28470777327319546,6.0,0.952
run_2228,36.0,175.0,120.0,False,True,1000.0,4.317124741065786e-05,880.0,0.12
run_2229,36.0,176.0,121.0,True,False,127.0,0.27904208858505886,6.0,0.952755905511811
run_2230,36.0,177.0,122.0,True,False,130.0,0.27075425951199406,8.0,0.9384615384615385
run_2231,36.0,178.0,123.0,True,False,131.0,0.2680467169168741,8.0,0.9389312977099237
run_2232,36.0,179.0,124.0,True,False,132.0,0.26536624974770534,8.0,0.9393939393939394
run_2233,36.0,180.0,125.0,True,False,135.0,0.25748460676394874,10.0,0.9259259259259259
run_2234,36.0,181.0,126.0,True,False,134.0,0.26008546137772603,8.0,0.9402985074626866
run_2235,36.0,182.0,127.0,True,False,137.0,0.2523606630893462,10.0,0.927007299270073
run_2236,36.0,183.0,128.0,True,False,138.0,0.2498370564584527,10.0,0.927536231884058
run_2237,36.0,184.0,129.0,True,False,141.0,0.2424166460445802,12.0,0.9148936170212766
run_2238,37.0,88.0,34.0,True,False,34.0,0.7105532272722921,0.0,1.0
run_2239,37.0,99.0,45.0,True,False,45.0,0.6361854860638709,0.0,1.0
run_2240,37.0,100.0,46.0,True,False,46.0,0.6298236312032323,0.0,1.0
run_2241,37.0,101.0,47.0,True,False,47.0,0.6235253948912,0.0,1.0
run_2242,37.0,102.0,48.0,True,False,48.0,0.617290140942288,0.0,1.0
run_2243,37.0,103.0,49.0,True,False,49.0,0.611117239532865,0.0,1.0
run_2244,37.0,104.0,50.0,True,False,50.0,0.6050060671375364,0.0,1.0
run_2245,37.0,105.0,51.0,True,False,51.0,0.598956006466161,0.0,1.0
run_2246,37.0,106.0,52.0,True,False,52.0,0.5929664464014994,0.0,1.0
run_2247,37.0,107.0,53.0,True,False,53.0,0.5870367819374844,0.0,1.0
run_2248,37.0,108.0,54.0,True,False,54.0,0.5811664141181095,0.0,1.0
run_2249,37.0,109.0,55.0,True,False,55.0,0.5753547499769285,0.0,1.0
run_2250,37.0,110.0,56.0,True,False,56.0,0.5696012024771592,0.0,1.0
run_2251,37.0,111.0,57.0,True,False,57.0,0.5639051904523875,0.0,1.0
run_2252,37.0,112.0,58.0,True,False,58.0,0.5582661385478637,0.0,1.0
run_2253,37.0,113.0,59.0,True,False,59.0,0.5526834771623851,0.0,1.0
run_2254,37.0,114.0,60.0,True,False,60.0,0.5471566423907612,0.0,1.0
run_2255,37.0,115.0,61.0,True,False,61.0,0.5416850759668536,0.0,1.0
run_2256,37.0,116.0,62.0,True,False,62.0,0.536268225207185,0.0,1.0
run_2257,37.0,117.0,63.0,True,False,63.0,0.5309055429551132,0.0,1.0
run_2258,37.0,118.0,64.0,True,False,64.0,0.525596487525562,0.0,1.0
run_2259,37.0,119.0,65.0,True,False,65.0,0.5203405226503064,0.0,1.0
run_2260,37.0,120.0,66.0,True,False,66.0,0.5151371174238033,0.0,1.0
run_2261,37.0,121.0,67.0,True,False,67.0,0.5099857462495653,0.0,1.0
run_2262,37.0,122.0,68.0,True,False,68.0,0.5048858887870696,0.0,1.0
run_2263,37.0,123.0,69.0,True,False,69.0,0.4998370298991989,0.0,1.0
run_2264,37.0,124.0,70.0,True,False,70.0,0.49483865960020695,0.0,1.0
run_2265,37.0,125.0,71.0,True,False,71.0,0.4898902730042049,0.0,1.0
run_2266,37.0,126.0,72.0,True,False,72.0,0.48499137027416284,0.0,1.0
run_2267,37.0,127.0,73.0,True,False,73.0,0.4801414565714212,0.0,1.0
run_2268,37.0,128.0,74.0,True,False,74.0,0.47534004200570695,0.0,1.0
run_2269,37.0,129.0,75.0,True,False,75.0,0.4705866415856499,0.0,1.0
run_2270,37.0,130.0,76.0,True,False,76.0,0.46588077516979337,0.0,1.0
run_2271,37.0,131.0,77.0,True,False,79.0,0.45204365026647536,2.0,0.9746835443037974
run_2272,37.0,132.0,78.0,True,False,80.0,0.4475232137638106,2.0,0.975
run_2273,37.0,133.0,79.0,True,False,81.0,0.4430479816261725,2.0,0.9753086419753086
run_2274,37.0,134.0,80.0,True,False,80.0,0.4475232137638106,0.0,1.0
run_2275,37.0,135.0,81.0,True,False,81.0,0.4430479816261725,0.0,1.0
run_2276,37.0,136.0,82.0,True,False,82.0,0.43861750180991077,0.0,1.0
run_2277,37.0,137.0,83.0,True,False,83.0,0.43423132679181164,0.0,1.0
run_2278,37.0,138.0,84.0,True,False,84.0,0.4298890135238935,0.0,1.0
run_2279,37.0,139.0,85.0,True,False,85.0,0.4255901233886546,0.0,1.0
run_2280,37.0,145.0,91.0,True,False,93.0,0.39271102835780486,2.0,0.978494623655914
run_2281,37.0,146.0,92.0,True,False,92.0,0.3966778064220251,0.0,1.0
run_2282,37.0,147.0,93.0,True,False,95.0,0.38489607889348454,2.0,0.9789473684210527
run_2283,37.0,148.0,94.0,True,False,96.0,0.38104711810454966,2.0,0.9791666666666666
run_2284,37.0,149.0,95.0,True,False,97.0,0.37723664692350417,2.0,0.979381443298969
run_2285,37.0,151.0,97.0,True,False,101.0,0.3623720178604969,4.0,0.9603960396039604
run_2286,37.0,152.0,98.0,True,False,102.0,0.3587482976818919,4.0,0.9607843137254902
run_2287,37.0,153.0,99.0,True,False,101.0,0.3623720178604969,2.0,0.9801980198019802
run_2288,37.0,154.0,100.0,True,False,104.0,0.35160920655802225,4.0,0.9615384615384616
run_2289,37.0,155.0,101.0,True,False,103.0,0.355160814705073,2.0,0.9805825242718447
run_2290,37.0,156.0,102.0,True,False,104.0,0.35160920655802225,2.0,0.9807692307692307
run_2291,37.0,157.0,103.0,True,False,107.0,0.34116606151404244,4.0,0.9626168224299065
run_2292,37.0,158.0,104.0,True,False,104.0,0.35160920655802225,0.0,1.0
run_2293,37.0,161.0,107.0,True,False,111.0,0.3277227574378037,4.0,0.963963963963964
run_2294,37.0,162.0,108.0,True,False,112.0,0.3244455298634257,4.0,0.9642857142857143
run_2295,37.0,163.0,109.0,True,False,113.0,0.3212010745647914,4.0,0.9646017699115044
run_2296,37.0,164.0,110.0,True,False,112.0,0.3244455298634257,2.0,0.9821428571428571
run_2297,37.0,165.0,111.0,True,False,115.0,0.31480917318095203,4.0,0.9652173913043478
run_2298,37.0,166.0,112.0,True,False,116.0,0.3116610814491425,4.0,0.9655172413793104
run_2299,37.0,167.0,113.0,True,False,117.0,0.30854447063465107,4.0,0.9658119658119658
run_2300,37.0,168.0,114.0,True,False,118.0,0.3054590259283046,4.0,0.9661016949152542
run_2301,37.0,169.0,115.0,True,False,119.0,0.30240443566902153,4.0,0.9663865546218487
run_2302,37.0,170.0,116.0,True,False,120.0,0.2993803913123313,4.0,0.9666666666666667
run_2303,37.0,171.0,117.0,True,False,121.0,0.296386587399208,4.0,0.9669421487603306
run_2304,37.0,172.0,118.0,True,False,122.0,0.2934227215252159,4.0,0.9672131147540983
run_2305,37.0,173.0,119.0,True,False,123.0,0.29048849430996376,4.0,0.967479674796748
run_2306,37.0,174.0,120.0,True,False,122.0,0.2934227215252159,2.0,0.9836065573770492
run_2307,37.0,175.0,121.0,True,False,127.0,0.27904208858505886,6.0,0.952755905511811
run_2308,37.0,176.0,122.0,True,False,126.0,0.2818606955404635,4.0,0.9682539682539683
run_2309,37.0,177.0,123.0,True,False,127.0,0.27904208858505886,4.0,0.968503937007874
run_2310,37.0,178.0,124.0,True,False,128.0,0.2762516676992083,4.0,0.96875
run_2311,37.0,179.0,125.0,True,False,131.0,0.2680467169168741,6.0,0.9541984732824428
run_2312,37.0,180.0,126.0,True,False,134.0,0.26008546137772603,8.0,0.9402985074626866
run_2313,37.0,181.0,127.0,True,False,135.0,0.25748460676394874,8.0,0.9407407407407408
run_2314,37.0,182.0,128.0,True,False,136.0,0.2549097606963093,8.0,0.9411764705882353
run_2315,37.0,183.0,129.0,True,False,135.0,0.25748460676394874,6.0,0.9555555555555556
run_2316,37.0,184.0,130.0,True,False,138.0,0.2498370564584527,8.0,0.9420289855072463
run_2317,38.0,119.0,66.0,True,False,66.0,0.5151371174238033,0.0,1.0
run_2318,38.0,120.0,67.0,True,False,67.0,0.5099857462495653,0.0,1.0
run_2319,38.0,121.0,68.0,True,False,68.0,0.5048858887870696,0.0,1.0
run_2320,38.0,122.0,69.0,True,False,69.0,0.4998370298991989,0.0,1.0
run_2321,38.0,123.0,70.0,True,False,70.0,0.49483865960020695,0.0,1.0
run_2322,38.0,125.0,72.0,True,False,72.0,0.48499137027416284,0.0,1.0
run_2323,38.0,127.0,74.0,True,False,74.0,0.47534004200570695,0.0,1.0
run_2324,38.0,128.0,75.0,True,False,75.0,0.4705866415856499,0.0,1.0
run_2325,38.0,129.0,76.0,True,False,76.0,0.46588077516979337,0.0,1.0
run_2326,38.0,130.0,77.0,True,False,77.0,0.46122196741809546,0.0,1.0
run_2327,38.0,131.0,78.0,True,False,78.0,0.4566097477439145,0.0,1.0
run_2328,38.0,132.0,79.0,True,False,79.0,0.45204365026647536,0.0,1.0
run_2329,38.0,133.0,80.0,True,False,80.0,0.4475232137638106,0.0,1.0
run_2330,38.0,134.0,81.0,True,False,81.0,0.4430479816261725,0.0,1.0
run_2331,38.0,135.0,82.0,True,False,82.0,0.43861750180991077,0.0,1.0
run_2332,38.0,136.0,83.0,True,False,85.0,0.4255901233886546,2.0,0.9764705882352941
run_2333,38.0,149.0,96.0,True,False,98.0,0.37346428045426916,2.0,0.9795918367346939
run_2334,38.0,150.0,97.0,True,False,99.0,0.36972963764972644,2.0,0.9797979797979798
run_2335,38.0,151.0,98.0,True,False,98.0,0.37346428045426916,0.0,1.0
run_2336,38.0,152.0,99.0,True,False,101.0,0.3623720178604969,2.0,0.9801980198019802
run_2337,38.0,153.0,100.0,True,False,102.0,0.3587482976818919,2.0,0.9803921568627451
run_2338,38.0,154.0,101.0,True,False,103.0,0.355160814705073,2.0,0.9805825242718447
run_2339,38.0,155.0,102.0,True,False,102.0,0.3587482976818919,0.0,1.0
run_2340,38.0,156.0,103.0,True,False,105.0,0.348093114492442,2.0,0.9809523809523809
run_2341,38.0,157.0,104.0,True,False,106.0,0.3446121833475176,2.0,0.9811320754716981
run_2342,38.0,159.0,106.0,True,False,108.0,0.337754400898902,2.0,0.9814814814814815
run_2343,38.0,160.0,107.0,True,False,109.0,0.334376856889913,2.0,0.981651376146789
run_2344,38.0,161.0,108.0,True,False,110.0,0.33103308832101386,2.0,0.9818181818181818
run_2345,38.0,162.0,109.0,True,False,113.0,0.3212010745647914,4.0,0.9646017699115044
run_2346,38.0,163.0,110.0,True,False,112.0,0.3244455298634257,2.0,0.9821428571428571
run_2347,38.0,165.0,112.0,True,False,114.0,0.3179890638191435,2.0,0.9824561403508771
run_2348,38.0,166.0,113.0,True,False,113.0,0.3212010745647914,0.0,1.0
run_2349,38.0,167.0,114.0,True,False,116.0,0.3116610814491425,2.0,0.9827586206896551
run_2350,38.0,170.0,117.0,True,False,121.0,0.296386587399208,4.0,0.9669421487603306
run_2351,38.0,171.0,118.0,True,False,120.0,0.2993803913123313,2.0,0.9833333333333333
run_2352,38.0,172.0,119.0,True,False,123.0,0.29048849430996376,4.0,0.967479674796748
run_2353,38.0,173.0,120.0,True,False,122.0,0.2934227215252159,2.0,0.9836065573770492
run_2354,38.0,176.0,123.0,True,False,127.0,0.27904208858505886,4.0,0.968503937007874
run_2355,38.0,177.0,124.0,True,False,130.0,0.27075425951199406,6.0,0.9538461538461539
run_2356,38.0,178.0,125.0,True,False,129.0,0.2734891510222162,4.0,0.9689922480620154
run_2357,38.0,179.0,126.0,True,False,130.0,0.27075425951199406,4.0,0.9692307692307692
run_2358,38.0,180.0,127.0,True,False,133.0,0.2627125872502283,6.0,0.9548872180451128
run_2359,38.0,181.0,128.0,True,False,134.0,0.26008546137772603,6.0,0.9552238805970149
run_2360,38.0,182.0,129.0,True,False,135.0,0.25748460676394874,6.0,0.9555555555555556
run_2361,38.0,183.0,130.0,True,False,134.0,0.26008546137772603,4.0,0.9701492537313433
run_2362,38.0,184.0,131.0,True,False,139.0,0.24733868589386818,8.0,0.9424460431654677
run_2363,39.0,125.0,73.0,True,False,73.0,0.4801414565714212,0.0,1.0
run_2364,39.0,126.0,74.0,True,False,76.0,0.46588077516979337,2.0,0.9736842105263158
run_2365,39.0,131.0,79.0,True,False,79.0,0.45204365026647536,0.0,1.0
run_2366,39.0,134.0,82.0,True,False,82.0,0.43861750180991077,0.0,1.0
run_2367,39.0,135.0,83.0,True,False,83.0,0.43423132679181164,0.0,1.0
run_2368,39.0,136.0,84.0,True,False,84.0,0.4298890135238935,0.0,1.0
run_2369,39.0,137.0,85.0,True,False,85.0,0.4255901233886546,0.0,1.0
run_2370,39.0,156.0,104.0,True,False,104.0,0.35160920655802225,0.0,1.0
run_2371,39.0,157.0,105.0,True,False,107.0,0.34116606151404244,2.0,0.9813084112149533
run_2372,39.0,158.0,106.0,True,False,106.0,0.3446121833475176,0.0,1.0
run_2373,39.0,160.0,108.0,True,False,108.0,0.337754400898902,0.0,1.0
run_2374,39.0,161.0,109.0,True,False,109.0,0.334376856889913,0.0,1.0
run_2375,39.0,162.0,110.0,True,False,112.0,0.3244455298634257,2.0,0.9821428571428571
run_2376,39.0,165.0,113.0,True,False,115.0,0.31480917318095203,2.0,0.9826086956521739
run_2377,39.0,175.0,123.0,True,False,127.0,0.27904208858505886,4.0,0.968503937007874
run_2378,39.0,176.0,124.0,True,False,128.0,0.2762516676992083,4.0,0.96875
run_2379,39.0,177.0,125.0,True,False,129.0,0.2734891510222162,4.0,0.9689922480620154
run_2380,39.0,179.0,127.0,True,False,131.0,0.2680467169168741,4.0,0.9694656488549618
run_2381,39.0,180.0,128.0,True,False,132.0,0.26536624974770534,4.0,0.9696969696969697
run_2382,39.0,181.0,129.0,True,False,131.0,0.2680467169168741,2.0,0.9847328244274809
run_2383,39.0,182.0,130.0,True,False,134.0,0.26008546137772603,4.0,0.9701492537313433
run_2384,39.0,183.0,131.0,True,False,133.0,0.2627125872502283,2.0,0.9849624060150376
run_2385,39.0,184.0,132.0,True,False,134.0,0.26008546137772603,2.0,0.9850746268656716
run_2386,40.0,167.0,116.0,True,False,120.0,0.2993803913123313,4.0,0.9666666666666667
